site_id,waterbody_name,municipality,description,latitude,longitude,pwl_id,fips_code,dec_region,nhd_reach_code,watershed_id,old_ribs_id,sampleinfo_present,chem_lab_present,chem_insitu_present,macroinfometrics_present,macroraw_present,habitat_present,userperc_present,"Hardness  (mg/L, as CaCO3) [n, ave, min, max]",Select Summary Statistics:, ,"pH (n, ave, min, max)", ,-- Data Availability --,x,y
04-HONY-0.1,Honeoye Creek,Rush,north of golah rd.,42.97058,-77.7171,0402-0019,55,8,,ONT-117-27,,T,F,T,F,F,T,T,[object Promise],,,[object Promise],,,-8651427.997929916,5307494.894511954
04-HONY-1.4,Honeoye Creek,Rush,creekside rd. (dead end).,42.97815,-77.698,0402-0019,55,8,,ONT-117-27,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8649301.795655768,5308646.645283641
04-HONY-9.6,Honeoye Creek,Mendon,15 m below plains rd. bridge.,42.98363,-77.60016,0402-0019,55,8,,ONT-117-27,04021310,T,T,T,T,T,T,T,[object Promise],,,[object Promise],,,-8638410.296676552,5309480.497860736
04-HONY-11.8,Honeoye Creek,Mendon,20 m above sibley rd. bridge.,42.96682,-77.61338,0402-0019,55,8,,ONT-117-27,,T,T,T,T,T,T,T,[object Promise],,,[object Promise],,,-8639881.940344837,5306922.87548564
04-HONY-14.1,Honeoye Creek,Mendon,rte. 65; bridge between maplewood and village trail.,42.95684,-77.58899,0402-0066,55,8,,ONT-117-27,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8637166.85796439,5305404.760485244
04-HONY-16.9,Honeoye Creek,West Bloomfield,martin rd.,42.938697,-77.57607,0402-0061,69,8,,Ont 117-27,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8635728.610143341,5302645.555285054
04-HONY-25.3,Honeoye Creek,Lima,5 m below ford at gray rd.,42.86161,-77.55458,0402-0061,51,8,,ONT-117-27,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8633336.354286198,5290931.144115837
04-HONY-32.0,Honeoye Creek,Richmond,sr 20a bridge.,42.790212,-77.51477,0402-0045,69,8,,Ont 117-27-P57-,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8628904.725357711,5280094.293406839
04-HONI-5.8,Honeoye Inlet,Naples,10 m above rt. 36 bridge.,42.65569,-77.48252,0402-0044,69,8,,ONT-117-27-P57-10,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8625314.67177963,5259710.335236124
12-HONN-0.3,Honnedaga Brook,Morehouse,20 m above adirondack preserve rd. bridge.,43.47083,-74.77194,1203-0025,41,5,,H-24-18-84,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8323574.286425201,5383913.783110898
11-HOOS-6.5,Hoosic River,Schaghticoke,upstream of dam.,42.90164,-73.59311,1102-0002,83,4,,H-264,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8192347.5310933655,5297012.415393054
11-HOOS-7.5,Hoosic River,Schaghticoke,knickerbocker rd.,42.89333,-73.58406,1102-0015,83,4,,H-264,,F,F,F,T,T,F,F,[object Promise],,,[object Promise],,,-8191340.089701686,5295749.653524134
11-HOOS-12.6,Hoosic River,Schaghticoke,bridge st. bridge.,42.91794,-73.51395,1102-0002,83,4,,H-264,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8183535.480202169,5299489.807365027
11-HOOS-20.5,Hoosic River,White Creek,above eagle bridge.,42.9533,-73.3949,1102-0003,115,5,,H-264,,F,F,F,T,T,F,F,[object Promise],,,[object Promise],,,-8170282.894823229,5304866.329953791
11-HOOS-20.8,Hoosic River,Hoosick,100 m above rt. 67 bridge.,42.95139,-73.39111,1102-0003,83,4,,H-264,11021023,T,T,T,T,T,F,F,[object Promise],,,[object Promise],,,-8169860.993953126,5304575.833688448
11-HOOS-22.7,Hoosic River,Hoosick,marker rd. end of rd.,42.9325,-73.37222,1102-0003,83,4,,H-264,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8167758.16877204,5301703.295741784
11-HOOS-25.4,Hoosic River,Hoosick,200 m below church st bridge.,42.90278,-73.34971,1102-0016,83,4,,H-264,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8165252.367034283,5297185.659538375
11-HOOS-29.3,Hoosic River,Hoosick,rte 22. 200 m below rte 7 bridge.,42.86111,-73.34111,1102-0017,83,4,,H-264,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8164295.019413459,5290855.210134693
11-HOOS-32.8,Hoosic River,Petersburgh,500 m above rt. 95 bridge.,42.82639,-73.32249,1102-0018,83,4,,H-264,11021037,T,T,T,T,T,F,F,[object Promise],,,[object Promise],,,-8162222.25049489,5285583.8575293785
11-HOOS-34.6,Hoosic River,Petersburgh,50 m north off rte 346 past rr tracks.,42.81515,-73.29768,1102-0018,83,4,,H-264,,T,F,F,F,F,T,T,[object Promise],,,[object Promise],,,-8159460.413928308,5283877.982679412
11-HOOS-35.3,Hoosic River,Petersburgh,rte 346 bridge at vermont border. 40 m upstream.,42.80889,-73.28611,1102-0018,83,4,,H-264,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8158172.44741983,5282928.048016639
11-HOOS-40.1,Hoosic River,Pownal (VT),river rd.,42.76568,-73.24326,,,0,,,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8153402.407239338,5276373.691178728
11-HOOS-42.9,Hoosic River,Williamstown (MA),off route 7. behind steiner film. inc.,42.74055,-73.21333,,,0,,,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8150070.614879898,5272563.921724988
11-HOOS-47.0,Hoosic River,Williamstown (MA),off trailer park in williamstown. ma.,42.70508,-73.1781,,,0,,,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8146148.829219249,5267189.209831795
11-HOOS_N-50.8,Hoosic River. North Branch,North Adams (MA),first bridge on rte 2.,42.70023,-73.11461,,,0,,,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8139081.154748783,5266454.53586834
11-HOOS_S-56.3,Hoosic River. South Branch,Adams (MA),bridge on cross rd.,42.63086,-73.1147,,,0,,,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8139091.1735029565,5255952.699320998
11-HOOS_S-57.2,Hoosic River. South Branch,Adams (MA),rte 8.,42.62043,-73.12044,,,0,,,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8139730.14738011,5254374.727479288
03-HOPK-0.6,Hopkins Creek,Newfane,5 m above culvert (west of olcott).,43.32808,-78.74355,0301-0060,63,9,,ONT-149,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8765691.889254672,5362043.04295388
09-HOPI-0.8,Hopkinton Brook,Hopkinton,20 m above cr 4/49 bridge.,44.69722,-74.70722,0902-0135,89,6,,SLC-32-28,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8316369.688981057,5573980.256671743
03-HOCR-0.1,Horse Creek,Lyme,E Main st. bridge. Downstream of salt pile.,44.0659409,-76.1284103,0303-0038,45,6,4150102000188,Ont   9,N/A,T,F,F,F,F,F,F,[object Promise],,,[object Promise],,,-8474575.869497402,5475652.366556634
03-HOCR-0.5,Horse Creek,Lyme,1000 ft DS of Morris Tract Rd. Alt locations at Morris T. Rd or US of salt pile.,44.0684776,-76.1242752,0303-0038,45,6,4150102000188,Ont   9,N/A,T,F,F,F,F,F,F,[object Promise],,,[object Promise],,,-8474115.552271016,5476045.3721811
13-HORS-3.8,Horse Pound Brook,Kent,50 m above gage.,41.47222,-73.69139,1302-0113,79,3,,H- 31-P44-23..P67-,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8203288.010648527,5082245.51139164
09-LHRSH-0.0,Horseshoe Lake Deep Hole,Piercefield,Access type is DEC hand carry . http://www.dec.ny.gov/docs/fish_marine_pdf/horlkmap.pdf.,44.131802,-74.621002,0903-0142,89,6,4150305005285,SL- 1-P109-11- 6-P143,,F,F,F,F,T,F,F,[object Promise],,,[object Promise],,,-8306771.945123847,5485861.553102683
01-HOSM-1.1,Hosmer Brook,Sardinia,100 m below sr 39.,42.54024,-78.50391,0104-0005,29,9,,E-23-50,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8739015.286480973,5242251.46796367
02-KISS-1.3,Hotchkiss Run,Cold Spring,youngs rd. bridge.,42.062866,-78.910718,0201-0027,9,9,,Pa-53- 1 thru 20 (selected),,F,F,F,T,T,F,T,[object Promise],,,[object Promise],,,-8784300.945891604,5170401.122650551
08-HOUS-1.7,House Creek,Turin,5 m above lover's lane bridge.,43.69417,-75.40639,0801-0318,49,6,,ONT-19-63,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8394200.937358996,5418235.623715738
14-HUCK-0.4,Huckleberry Brook,Middletown,huckleberry brook rd.,42.11885,-74.67198,1403-0043,25,4,,D-70-67 thru 98,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8312446.790125504,5178799.256923415
10-HUDD-0.2,Huddle Brook,Bolton,20 m above rte 9. access through melody manor.,43.53695,-73.66777,1006-0003,113,5,,C-101-P367-53.56,,T,T,T,T,T,T,T,[object Promise],,,[object Promise],,,-8200658.64427599,5394061.536379413
11-LRNC_21-20.2,Hudson River,Corinth,multiplates are just upstream on left shore near culvert.,43.25167,-73.83611,1101-0047,91,5,,H,,F,F,F,F,F,F,F,[object Promise],,,[object Promise],,,-8219398.167356131,5350357.378918992
11-XHR-273.0,Hudson River,Johnsburg,at north river.,43.74445,-74.05833,1104-0054,113,5,,H,,F,F,F,T,T,F,F,[object Promise],,,[object Promise],,,-8244135.584600211,5425980.025500753
11-XHR-277.0,Hudson River,Minerva,above boreas river near north river.,43.79722,-74.05,1104-0054,31,5,,H,,F,F,F,T,T,F,F,[object Promise],,,[object Promise],,,-8243208.293241903,5434114.949768989
11-XHR-282.3,Hudson River,Minerva,near north river.,43.81944,-74.13834,1104-0054,31,5,,H,,F,F,F,T,T,F,F,[object Promise],,,[object Promise],,,-8253042.257058582,5437542.492553479
11-XHR-285.0,Hudson River,Minerva,below indian river near indian lake.,43.82361,-74.19195,1104-0054,31,5,,H,,F,F,F,T,T,F,F,[object Promise],,,[object Promise],,,-8259010.094960009,5438185.877417677
11-XHR-286.6,Hudson River,Minerva,at gooley near indian lake.,43.83417,-74.19582,1104-0054,31,5,,H,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8259440.90138938,5439815.3696201965
13-LHUD-120.2,Hudson River,Bethlehem,henry hudson park.,42.547778,-73.758611,1301-0002,1,4,2020006001074,H (portion 5),13010139,F,T,F,F,F,F,F,[object Promise],,,[object Promise],,,-8210771.0181391435,5243390.41195696
13-LHUD-125.8,Hudson River,Albany,at port of albany at hrecos station.,42.619495,-73.758796,1301-0002,1,4,2020006000156,H (portion 5),,F,T,F,F,F,F,F,[object Promise],,,[object Promise],,,-8210791.612244939,5254233.282703674
13-LRNC_22-89.3,Hudson River,Saugerties,access via saugerties marina. multiplates are on green channel buoy.,42.06778,-73.92778,1301-0276,111,3,,H (portion 4b),,F,F,F,F,F,F,F,[object Promise],,,[object Promise],,,-8229602.825077152,5171137.972913285
08-HUFC-0.5,Hufcut Creek,Denmark,5 m downstream of ridge rd.,43.886944,-75.509722,0801-0272,49,6,,ONT-39,,F,F,F,T,T,F,F,[object Promise],,,[object Promise],,,-8405703.802981641,5447963.14345099
14-HUMP-1.4,Humphries Brook,Hancock,1637 lordsville rd.,41.88298,-75.22763,1401-0132,25,4,,D-54 thru 69 (selected),,T,F,T,F,F,T,T,[object Promise],,,[object Promise],,,-8374301.465184788,5143466.501363789
06-HUNC-1.5,Hunt Creek,Hamilton,above hill rd. bridge. off cr 89.,42.82639,-75.46944,0602-0051,53,7,,SR-44-72-17,06023201,T,T,T,T,T,T,T,[object Promise],,,[object Promise],,,-8401219.631253507,5285583.8575293785
13-HUNT-1.9,Hunter Brook,Yorktown,hunter brook rd. mill pond. 50 m above bridge.,41.25945,-73.84306,1302-0047,119,3,,H- 31-P44- 2,,T,T,T,T,T,T,F,[object Promise],,,[object Promise],,,-8220171.837817146,5050686.129086514
13-HUNT-4.8,Hunter Brook,Yorktown,old crompond rd. mill pond. 5 m below bridge.,41.29083,-73.83417,1302-0048,119,3,,H- 31-P44- 2,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8219182.207543992,5055334.128198629
13-HUNT-7.3,Hunter Brook,Yorktown,strang blvd.,41.31556,-73.81249,1302-0048,119,3,,H- 31-P44- 2,,F,F,F,T,T,F,F,[object Promise],,,[object Promise],,,-8216768.800983595,5058998.706093097
01-HUNE-0.5,Hunter Creek,Wales,hunter creek rd. bridge.,42.7592,-78.53155,0103-0004,29,9,,E-1-30,,T,F,T,F,F,F,F,[object Promise],,,[object Promise],,,-8742092.157206502,5275391.159504794
01-HUNE-5.1,Hunter Creek,Wales,Warner Hill Rd/rt 390 bridge.  Sample as low gradient and only if LG habitat present.,42.722200729,-78.5414067299999,0103-0004,29,9,4120103000127,Ont 158..E- 1*,N/A,T,F,F,F,F,F,F,[object Promise],,,[object Promise],,,-8743189.403370984,5269783.102647928
01-HUNE-5.9,Hunter Creek,Wales,goodleberg rd.,42.717098,-78.534103,0103-0004,29,9,,Ont 158..E- 1*,,T,F,F,F,F,T,F,[object Promise],,,[object Promise],,,-8742376.355866494,5269009.933834586
12-HUNF-2.1,Hunterfield Creek,Prattsville,cr 10 bridge.,42.33111,-74.41804,1202-0056,39,4,,H-240-82-116,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8284178.3186334595,5210707.884349076
06-HUNS-2.0,Hunts Creek,Marathon,30 m below galatia rd. (cr116) bridge.,42.46444,-76.03306,0602-0054,23,7,,SR-44-14-38,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8463961.522654414,5230806.202485241
12-HBUT-2.6,Hurlbut Glen Brook,Floyd,40 m above wynn rd. culvert.,43.27047,-75.38402,1201-0214,65,6,,H-240-244,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8391710.720349947,5353231.171284734
14-HURL-2.6,Hurleyville Creek,Fallsburg,70 m above brophy rd.,41.74306,-74.66722,1401-0143,105,3,,D-10-29,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8311916.909349331,5122568.44571924
14-HURL-2.8,Hurleyville Creek,Fallsburg,300 m above brophy rd.,41.7445,-74.66709,1401-0143,105,3,,D-10-29,,T,T,T,F,T,T,T,[object Promise],,,[object Promise],,,-8311902.437815526,5122783.287824687
17-HUCH-3.8,Hutchinson River,Mount Vernon,5 m above east sandford ave. bridge.,40.90389,-73.81582,1702-0074,119,3,,(MW3.2)  LIS- 2,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8217139.494887936,4998175.779792531
17-HUCH-4.2,Hutchinson River,Pelham,cnr farell and beechwood. under pedestrian bridge.,40.9094,-73.8142,1702-0074,119,3,,(MW3.2)  LIS- 2,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8216959.1573128505,4998987.355118905
17-HUCH-5.2,Hutchinson River,Mount Vernon,hutchinson blvd-west of pkwy.,40.9225,-73.80972,1702-0074,119,3,,(MW3.2)  LIS- 2,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8216460.445994098,5000917.143351148
17-HUCH-8.9,Hutchinson River,Eastchester,100yds past inters of wilmot and old wilmot; 10 m bel.,40.96695,-73.7961,1702-0119,119,3,,(MW3.2)  LIS- 2,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8214944.274529492,5007468.017920607
01-HYCK-0.9,Hyde Creek,Dunkirk,cr 121; walk down rr tracks.,42.48891,-79.31323,0105-0008,13,9,,E-37,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8829108.376769787,5234499.483583637
01-HYCK-1.6,Hyde Creek,Dunkirk,cr 121.,42.4825,-79.305,0105-0018,13,9,,Ont 158..E-34,01053101,T,T,T,T,T,T,T,[object Promise],,,[object Promise],,,-8828192.217360554,5233531.876378968
01-WHYDC-1.6,Hyde Creek,Dunkirk,cr 121.,42.482249,-79.30554,0105-0018,13,9,,E-34,,F,F,F,F,F,F,F,[object Promise],,,[object Promise],,,-8828252.329885583,5233493.989252713
03-LHYDE-0.0,Hyde Lake,Theresa,,44.24565,-75.83269,0303-0043,45,6,,ONT-18-P 390-1-P391,,F,F,F,F,T,F,F,[object Promise],,,[object Promise],,,-8441656.436284164,5503536.117999521
06-HYDE-0.9,Hyder Creek,Richfield,at sr 28 bridge.,42.8168,-75.01973,0601-0178,77,4,,SR-204-P392-3,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8351158.143048867,5284128.380831532
08-ICEE-0.2,Ice Cave Creek,Ohio,"north lake rd. ext at wooden bridge 


























supposed to sample north branch black river. but sampled stream 1/4 mile north of there; ice cave creek.",43.55986,-74.90392,0801-0452,43,6,,ONT-19-P 1007-10,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8338266.232820097,5397580.239082061
13-IDLE-0.8,Idlewild Creek,Cornwall,200 meters upstream of rte 218.,41.443981,-74.027293,1301-0169,71,3,,H- 63 thru 88. WOH (selected),,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8240680.561564463,5078050.978367872
08-INDY-4.6,Independence River,Greig,20 m below pine grove rd. bridge.,43.73056,-75.36555,0801-0220,49,6,,ONT-19-57,08011305,T,T,T,T,T,T,T,[object Promise],,,[object Promise],,,-8389654.649354996,5423839.961592885
08-INDY-6.7,Independence River,Watson,donnattsburg rd. bridge.,43.7472,-75.3344,0801-0220,49,6,,Ont 19-57,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8386187.047216784,5426403.78314096
08-INDY-10.7,Independence River,Watson,mcphilmy rd. bridge; dead end at river.,43.77111,-75.30556,0801-0220,49,6,,ONT-19-57,,T,F,T,F,F,F,F,[object Promise],,,[object Promise],,,-8382976.593102306,5430088.984014136
08-INDB-1.4,Indian Brook,Webb,hike 1 mile on otter brook trail.,43.70833,-75.01805,0801-0355,43,6,,ONT-19-81-18-1 7-2,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8350971.126304332,5420415.967420106
10-INBR-0.1,Indian Brook,Bolton,50 m above rt. 9n bridge.,43.5875,-73.64167,1006-0002,113,5,,C-101-P367-59,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8197753.205566288,5401827.194674302
10-INBR-1.5,Indian Brook,Bolton,20 m below private indian trail rd.,43.60162,-73.65685,1006-0002,113,5,,C-101-P367-59,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8199443.035436528,5403997.520817149
07-AIND-1.6,Indian Creek,Romulus,at route 96a bridge.,42.698585,-76.87314,0705-0075,99,8,,Ont  66-12-P369- 14,,T,T,T,T,T,T,T,[object Promise],,,[object Promise],,,-8557478.800480027,5266205.365670628
13-DIAN-0.3,Indian Creek,Austerlitz,15 m below rte 203 bridge.,42.35278,-73.57528,1310-0028,21,4,,H-204- 2- 9,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8190362.704572521,5213971.5411418555
12-INDK-0.3,Indian Kill,Glenville,above culvert at maple ave.,42.87028,-73.90639,1201-0100,93,4,,H-240-20-2,12012400,T,T,T,T,T,T,T,[object Promise],,,[object Promise],,,-8227221.701169084,5292247.937143898
12-INDK-1.2,Indian Kill,Glenville,behind woodlin club.,42.87556,-73.9175,1201-0100,93,4,,H-240-20-2,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8228458.460711794,5293049.950165675
12-INDK-2.0,Indian Kill,Glenville,200 m below mayfair plaza trib. off mayfair rd.,42.87556,-73.92805,1201-0100,93,4,,H-240-20-2,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8229632.8813396655,5293049.950165675
12-INDK-2.1,Indian Kill,Glenville,5 m below rte 50 bridge.,42.87528,-73.93,1201-0100,93,4,,H-240-20-2,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8229849.95434671,5293007.4174491735
12-INDK-2.4,Indian Kill,Glenville,100 m below footbridge at hickory lane.,42.8775,-73.93416,1201-0100,93,4,,H-240-20-2,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8230313.043428412,5293344.64643082
12-INDK-3.6,Indian Kill,Glenville,at intersection of droms rd. and onderdonk rd. just above confluence with 1a.,42.88167,-73.94778,1201-0100,93,4,,H-240-20-2,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8231829.214893016,5293978.1228583995
12-INDK-3.7,Indian Kill,Glenville,at intersection of droms rd. and onderdonk rd. just above confluence with 1b.,42.88194,-73.94749,1201-0100,93,4,,H-240-20-2,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8231796.932240685,5294019.140793552
13-IDNK-0.5,Indian Kill,Hyde Park,in mills-norrie state park. at a rd./trail crossing in non-tidal portion of kill.,41.83883,-73.93479,1301-0197,27,3,,H-105a thru 140. EOH (selected),,T,T,T,F,T,T,F,[object Promise],,,[object Promise],,,-8230383.174707611,5136867.450327507
15-INKL-1.1,Indian Kill,Tuxedo,just off rte 17a. 15 m above.,41.236,-74.19875,1501-0036,71,3,,NJ-12,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8259767.067497402,5047214.177767559
09-INDN-2.0,Indian River,Rossie,at old mill site on cr 8. above brasie corners-rossie rd. bridge.,44.37917,-75.65527,0906-0021,89,6,,SL-25-7-3,,T,T,T,T,T,T,T,[object Promise],,,[object Promise],,,-8421906.132227624,5524308.343454828
09-INDN-25.4,Indian River,Theresa,100 m above west coon bridge (river rd.).,44.19333,-75.78277,0906-0021,45,6,,SL-25-7-3,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8436099.367303764,5495409.353116015
09-INDN-30.3,Indian River,Le Ray,100 m above east joachim bridge (joachim rd.).,44.13333,-75.79472,0906-0005,45,6,,SL-25-7-3,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8437429.635218745,5486098.544772515
09-INDN-33.7,Indian River,Le Ray,anstead bridge (elm ridge rd.).,44.11111,-75.78277,0906-0005,45,6,,SL-25-7-3,09064234,T,T,T,T,T,T,T,[object Promise],,,[object Promise],,,-8436099.367303764,5482652.842725698
09-INDN-37.7,Indian River,Philadelphia,sandy hollow rd. bridge.,44.14861,-75.73139,0906-0005,45,6,,SL-25-7-3,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8430379.771866808,5488468.798808505
09-INDN-42.5,Indian River,Philadelphia,200 m above webb rd. bridge.,44.17083,-75.66111,0906-0005,45,6,,SL-25-7-3,,T,F,T,T,T,F,F,[object Promise],,,[object Promise],,,-8422556.238053853,5491916.690127296
09-INDN-92.7,Indian River,Croghan,bridge on kilburn rd.,43.971939,-75.290787,0906-0033,49,6,4150303000095,SL-25-  7/P1- 3 (portion 7),,T,T,T,T,T,T,T,[object Promise],,,[object Promise],,,-8381332.070264818,5461100.705348665
09-LRNC_23-0.3,Indian River,De Peyster,access via fishermans path at spile rd. bridge. multiplates are downstream on left bank.,44.61917,-75.47556,0906-0001,89,6,,SL-25-7-3,,F,F,F,F,F,F,F,[object Promise],,,[object Promise],,,-8401900.906537164,5561765.529435111
10-IDIA-1.9,Indian River,Granville,40 m upstream of rte 149 bridge.,43.39306,-73.2644,1005-0002,115,5,,C-134-22,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8155755.701274708,5371992.245959564
11-INDI-0.9,Indian River,Minerva,chain lakes rd.; 2.4 mi. below dam.,43.81611,-74.2075,1104-0022,31,5,,H-461,,T,F,T,T,T,T,T,[object Promise],,,[object Promise],,,-8260741.113041846,5437028.742664083
11-XIR-0.1,Indian River,Minerva,at mouth near indian lake.,43.8225,-74.19444,1104-0022,31,5,,H-461,,F,F,F,T,T,F,F,[object Promise],,,[object Promise],,,-8259287.280492087,5438014.612309453
11-XIR-1.2,Indian River,Minerva,above mouth near indian lake.,43.81306,-74.21028,1104-0022,31,5,,H-461,,F,F,F,T,T,F,F,[object Promise],,,[object Promise],,,-8261050.581226248,5436558.216100556
